index,news_id,sentence,domain,label_0,label_1,label_2,label,split
2995,1,"• Ca-n fiecare an, <PERSON> vopsesc în roșu boabele de grâu şi le vând pe post de <GPE>, la preţuri enorme;",life-death,1,0,1,1,validation
2996,1,"• Dacă e să ne luăm după cifre, vom avea atâţia pufuleţi, că vom putea hrăni toţi <PERSON> din <GPE>;",life-death,1,1,0,1,validation
2997,1,• Producţia reală e mult mai mare.,life-death,0,0,0,0,validation
2998,1,Românii pun la socoteală doar ce am furat de pe terenurile deţinute de olandezi sau francezi;,life-death,1,0,0,0,validation
2999,1,• <PERSON> a cerut detalii suplimentare despre producţia de zeamă de varză şi a cerut mostre din toate judeţele;,life-death,1,0,1,1,validation
3000,1,• Avem atât de mult ardei iute încât nu se mai miră nimeni că sunt atâţia mexicani pe-aici;,life-death,1,0,0,0,validation
3001,1,"• Deși are producții record, <GPE> are și asistați sociali record care refuză munca, deci nu va avea cine să culeagă câmpurile.",life-death,1,1,1,1,validation
3002,2,"• Francezii se laudă cu bogăţia culinară, dar doar în <GPE> seminţele, hamburgerii, hamsiile şi cartofii se prăjesc în acelaşi ulei;",life-death,1,1,1,1,train
3003,2,"• Doar la tine în ţară poţi înota atât în apă, cât şi în manele;",life-death,1,1,1,1,train
3004,2,"• La noi, dacă te abaţi puţin de pe <LOC>, e ca şi cum ai fi în safari: cu băştinaşi şi poteci prin savană ;",life-death,1,0,0,0,train
3005,2,• În <GPE> poţi admira nişte ruine.,life-death,0,0,0,0,train
3006,2,În <GPE> eşti cazat într-o ruină!,life-death,1,1,0,1,train
3007,2,• Nu doar în <GPE> există palmieri.,life-death,0,0,0,0,train
3008,2,"Avem şi noi, iar ai noştri sunt de 500.000 de ori mai scumpi!",life-death,0,0,0,0,train
3009,2,"• La noi nu trebuie să te vaccinezi, pentru că dacă eşti ortodox nu te înţeapă ţânţarii;",life-death,1,1,0,1,train
3010,2,• În <GPE> poţi înota cu delfinii.,life-death,0,0,0,0,train
3011,2,În <GPE> poţi să te baţi cu gândacii;,life-death,1,0,0,0,train
3012,2,• <PERSON> în Aqua-Park-uri.,life-death,0,0,0,0,train
3013,2,Tu ai aceleaşi senzaţii în trenul cu care ajungi la mare;,life-death,0,0,0,0,train
3014,2,"• <GPE> se laudă cu nisipul fin, dar numai în <GPE> plaja e moale ca filtrul de ţigară;",life-death,1,0,1,1,train
3015,2,• La noi nu trebuie să te dai cu creme solare.,life-death,0,0,0,0,train
3016,2,Praful care se depune pe tine de la maşinile care trec pe plajă te face imun la razele soarelui;,life-death,1,0,1,1,train
3017,2,• În <GPE> te poate ataca <PERSON>.,life-death,0,0,0,0,train
3018,2,În <GPE> te poate ataca gazda la care stai;,life-death,1,0,0,0,train
3019,2,• La noi nu trebuie să te duci la <GPE> ca să vezi femei goale pe plajă.,life-death,1,0,0,0,train
3020,3,Submarinul românesc <LOC> a devenit ţinta hoţilor.,life-death,0,0,0,0,train
3021,39,"Săptămânal, mai multe echipamente de înaltă precizie sunt furate de pe el şi poliţia nu poate să facă nimic.",it-stiinta,1,0,0,0,train
3022,3,"Ba dispare casetofonul, ba oglinzile reztrovizoare, ba ştergătoarele.",life-death,0,0,0,0,train
3023,3,"Câteodată toate trei, se plânge <PERSON> pentru flota de submarine a <GPE>.",life-death,0,0,0,0,train
3024,3,"Problema este, într-adevăr, una gravă, întrucât, deşi submarinul nu este aşa de scump, piesele sunt.",life-death,0,0,0,0,train
3025,3,"Un casetofon de submarin din clasa Kilo, cum e Delfinul, costă de două ori mai mult decât unul de BMW seria 7.",life-death,0,0,0,0,train
3026,3,"Oglinzile nu prea se găsesc, câteodată le cumpărăm de pe piaţa neagră, de la hoţi iar ştergătoarele sunt aduse direct din import.",life-death,1,0,0,0,train
3027,3,"Mult mai complicată, şi încă nerezolvată, o reprezintă problema ştergătoarelor de parbriz, ce nu pt fi montate nicăieri.",life-death,1,0,0,0,train
3028,3,"Acestea au fost achiziţionate, pentru prima oară, în 1991, în cadrului unui parteneriat strategic cu NATO.",life-death,0,0,0,0,train
3029,3,"Nu ştim ce rost au, americanii ni le-au vândut, noi le-am cumpărat, că era o condiţie pentru intrarea în NATO.",life-death,1,0,0,0,train
3030,3,"Apoi, le-am pus la periscop, dar sunt complet inutile.",life-death,0,0,0,0,train
3031,3,"Cu toate acestea, se fură în draci şi noi trebuie să le înlocuim.",life-death,0,0,0,0,train
3032,3,"Cât am cheltuit până acum pe ştergătoare puteam să cumpărăm un submarin nou, a explicat <PERSON>.",life-death,1,0,1,1,train
3033,4,"După câteva zile de sejur în regim all inclusive pe litoralul bulgăresc, mai mulţi <PERSON> români se plâng că le-a dispărut ficatul chiar în barul hotelului în care erau cazaţi!",life-death,1,1,1,1,train
3034,4,"Deşi <PERSON> consideră ipoteza lor neplauzibilă, <PERSON> români se jură că organul vital nu mai dă niciun semn că ar fi acolo, implicit l-au furat bulgarii.",life-death,0,1,1,1,train
3035,4,"Auzisem că în staţiunile bulgăreşti se fură de toate, inclusiv organe, se plânge una dintre <PERSON>.",life-death,1,1,0,1,train
3036,4,"Dar m-au momit cu mâncare şi băutură la discreţie, am căzut în plasa lor şi acum simt că nu mai am ficat.",life-death,1,0,0,0,train
3037,4,"Nici măcar nu am ieşit în zone dubioase, chiar în barul hotelului mi-a dispărut.",life-death,0,0,0,0,train
3038,4,"Sigur mi-au pus ceva în băutură, după câteva zeci de beri şi câteva cefe de porc m-a luat un somn foarte nefiresc, adaugă un alt <PERSON>.",life-death,0,0,0,0,train
3039,74,"Când m-am trezit, ia ficatul de unde nu-i.",it-stiinta,1,0,0,0,train
3040,4,"Mai rău, am senzaţia că mi-au subtilizat şi bila, şi pancreasul.",life-death,1,0,0,0,train
3041,4,"Am apelat la ambasada României la <GPE>, dar mi-au închis uşa în nas spunându-mi să mă descurc singur, că ei nu mai au Triferment.",life-death,1,0,0,0,train
3042,4,Am ajuns să cerşesc o feliuţă de lămâie ca să-mi mai taie greaţa.,life-death,1,0,0,0,train
3043,5,"Cele două mari rivale moldovene, <GPE> şi <GPE>, au decis să se înscrie în cursa pentru organizarea Jocurilor Olimpice, ambele oraşe considerând că vor fi pregătite în anul 3048.",life-death,1,1,1,1,train
3044,5,"Recunoaştem, iniţial au depus dosarul gălăţenii, care promiteau să construiască câteva stadioane şi arene olimpice, termenul de finalizare fiind 3048, numai bine pentru organizarea Olimpiadei.",life-death,1,1,1,1,train
3045,5,"În acel moment am decis că otrepele din <GPE> nu ne-o pot lua înainte şi am depus şi noi dosarul, susţine <PERSON> din <GPE>.",life-death,0,1,1,1,train
3046,5,"<GPE> şi gălăţenii sunt extrem de îndârjiţi, cele două oraşe vuind deja de planuri făcute pe 1000 de ani.",life-death,1,0,1,1,train
3047,5,"Vom face lucrurile mai temeinic decât brăilenii, care nu sunt în stare nici să se scobească în nas dacă nu le arătăm noi cum.",life-death,1,0,0,0,train
3048,5,"Nu avem emoţii, Olimpiada din 3048 va fi la noi în oraş, pentru că probabil <GPE> va dispărea în 1000 de ani, a declarat <PERSON>.",life-death,1,1,1,1,train
3049,6,"Din ce în ce mai mulţi români se trezesc cu cearşafurile mototolite sau pline de nisip după ce au refuzat să-i plătească pe parcagiii de cearşafuri, o apariţie tot mai frecventă pe plajele aglomerate.",life-death,1,0,1,1,train
3050,6,"De teama parcagiilor, unii dintre <PERSON> spun că preferă să îşi întindă cearşafurile în faţa hotelului şi să meargă pe jos ori de câte ori vor să facă o baie.",life-death,1,1,0,1,train
3051,6,"Mari zgârciţi oamenii ăştia, <PERSON>, spune <PERSON>, parcagiu de cearşafuri în <LOC>.",life-death,0,0,1,0,train
3052,6,"Vin cu cearşafuri scumpe, din mătase, sau cu rogojini de fiţe, dar şi le aştern la <PERSON> naibii în loc să-mi dea mie un leu, doi.",life-death,1,1,1,1,train
3053,6,"Uitaţi ce loc bun am aici, e la doi paşi de apă.",life-death,0,0,0,0,train
3054,6,"Mai sunt şi <PERSON> care-şi întind cearşafurile şi nici nu mă bagă în seamă, dar nici nu răspund pentru ele dacă se întâmplă să se şifoneze, să se umple cu nisip sau, ştiu eu, să se găinăţeze vreun pescăruş pe ele",life-death,0,0,1,0,train
3055,6,"Sunt revoltat, se plânge un <PERSON>.",life-death,0,0,0,0,train
3056,6,"N-aveam mărunt să-i las parcagiului, şi când m-am întors din apă, m-am trezit cu prosopul plin de nisip şi chiştoace, de a trebuit să-l scutur toată după-amiaza.",life-death,1,1,1,1,train
3057,6,"Cred că sunt mână în mână şi cu Poliţia, că m-am dus la secţie şi au râs de mine când le-am povestit ce am păţit.",life-death,1,0,1,1,train
3058,7,<PERSON> din <GPE> prezintă cazul bizar al unei mutaţii genetice la <PERSON> născuţi recent în judeţ: tot mai mulţi se nasc cu un deget-tirbuşon.,life-death,1,1,1,1,train
3059,7,Momentan avem un salon plin cu din ăştia,life-death,0,0,0,0,train
3060,7,"... tirbuşoni, cum le spun asistentele.",life-death,0,0,0,0,train
3061,7,"E mai dificil cu ei, pentru că în loc de lapte praf le dăm un amestec de vin fiert şi mămăligă.",life-death,0,1,1,1,train
3062,7,"E nevoie să fie supravegheaţi permanent, pentru că riscă să se înţepe cu degetul-tirbuşon, susţine <PERSON>.",life-death,0,1,1,1,train
3063,7,"Experţii sunt de părere că Sindromul Deget-Tirbuşon reprezintă dovada evoluţiei speciei umane şi că pe viitor nu e exclus să apară şi alte mutaţii, precum <PERSON> care secretă drojdie în loc de acid gastric.",life-death,1,1,1,1,train
3064,7,"Când sunt atâtea şi atâtea generaţii care fac acelaşi lucru, respectiv deschid sticle încontinuu, e normal ca progeniturile să se adapteze şi să-şi dezvolte abilităţi naturale în acest sens.",life-death,1,1,0,1,train
3065,7,"Pe lângă <PERSON>, în <GPE> au apărut şi alte mutaţii, precum degetul-desfăcător, sau degetul-păhăruţ, a mai precizat <PERSON>.",life-death,1,1,1,1,train
3066,8,Ceea ce se dorea a fi un demers nobil a dus la un veritabil dezastru pentru <PERSON> satelor şi oraşelor din lunca <LOC>!,life-death,0,0,0,0,validation
3067,8,"Mii de români, sârbi şi bulgari şi-au văzut culturile şi acareturile distruse, transmit autorităţile, după ce personalul hidrocentralei <LOC> a organizat prima Zi a porţilor deschise din istoria sa.",life-death,1,1,1,1,validation
3068,8,"Într-adevăr, după zeci de ani ne-am decis să facem şi noi Ziua porţilor deschise, ca orice instituţie care se respectă, spune <PERSON>, frenologul hidrocentralei <LOC>",life-death,0,0,1,0,validation
3069,8,Aşa că am deschis porţile şi inevitabilul a avut loc.,life-death,0,0,0,0,validation
3070,8,Ne pare rău că atâtea mii de <PERSON> au avut de suferit.,life-death,0,0,0,0,validation
3071,8,"Acum ce pot să spun, când o face un muzeu, nu se revarsă trei milioane de metri cubi de apă, dar sigur apar şi acolo probleme de altă natură.",life-death,0,0,1,0,validation
3072,8,"Mi-a luat viitura şi găinile, şi lemnele pentru iarnă, dar nu pot să zic că sunt supărat, a declarat un mic <PERSON> din <GPE>, refugiat pe acoperiş.",life-death,1,0,1,1,validation
3073,8,"Pesemne că a fost plin de <PERSON> la Ziua porţilor deschise, ceea ce ajută cu siguranţă la creşterea economică.",life-death,0,0,0,0,validation
3074,8,"Sper doar să fi venit cu toţii pregătiţi corespunzător, cu colaci şi veste de salvare.",life-death,1,0,0,0,validation
3075,9,"<PERSON> din <GPE> au decis în unanimitate cedarea unor teritorii importante din <LOC>, mai precis din zona de graniţă cu <GPE>, pentru a scăpa de reputaţia vecinilor.",life-death,1,1,1,1,train
3076,9,"Suntem un judeţ turistic, un judeţ cu un potenţial foarte mare, însă în toate broşurile suntem prezentaţi ca fiind un judeţ învecinat cu <GPE>.",life-death,0,1,1,1,train
3077,9,"Evident că peste 90% din potenţialii <PERSON> renunţă la sejur, pentru că le e mai dragă viaţa, susţine <PERSON> Neamţ.",life-death,1,0,0,0,train
3078,9,"Potrivit deciziei, <LOC> a cedat către <GPE> şi <GPE> circa 50 km pătraţi, împreună cu <LOC>, care a revenit <GPE>.",life-death,0,1,1,1,train
3079,9,Nu ne pare atât de rău de <GPE>.,life-death,0,0,0,0,train
3080,9,"Cei din <GPE> s-au bucurat că l-au primit ei, dar vă spun, nu e nicio scofală.",life-death,0,0,0,0,train
3081,9,E un oraş infect.,life-death,0,0,0,0,train
3082,9,Plus că are o rezonanţă neplăcută.,life-death,0,0,0,0,train
3083,222,Roman,it-stiinta,0,0,0,0,train
3084,9,...rom şi aşa mai departe.,life-death,0,0,0,0,train
3085,9,"Dacă s-ar fi putut, l-am fi dat <GPE>, a mai declarat <PERSON>.",life-death,0,1,0,0,train
3086,10,"<PERSON> prezenţi în această perioadă pe litoral au primit o avertizare severă de alcoolism, pe unele porţiuni stratul de beţivi putând atinge 1 metru, maxima fiind înregistrată în <LOC>, respectiv 1 metru şi 15 centimetri.",life-death,1,1,1,1,train
3087,10,"<PERSON> sunt preveniţi să aibă o ţinută corespunzătoare, precum şi cele necesare îndepărtării beţivilor.",life-death,1,1,0,1,train
3088,10,"Aceştia pot fi recunoscuţi după poziţia orizontală, privirea tulbure şi starea semi-catatonică.",life-death,1,0,1,1,train
3089,10,"Cel mai bine e să aibă la ei mai multe sticle mini, de 150 ml, cu mai multe tipuri de alcool.",life-death,1,0,1,1,train
3090,10,"În momentul în care <PERSON> atacă, îi arătaţi sticluţa şi o aruncaţi departe.",life-death,1,1,0,1,train
3091,10,"Beţivul se duce după sticluţă, iar dumneavoastră vă îndepărtaţi repede, explică <PERSON> în autoapărare anti-beţivi.",life-death,1,1,1,1,train
3092,10,"<PERSON> sunt de asemenea rugaţi să se plimbe cu prudenţă pe plajă, chiar şi pe porţiunile unde nisipul pare gol.",life-death,0,0,0,0,train
3093,10,"Dedesubt se pot ascunde beţivi îngropaţi, care stau la pândă, sar din nisip, te privesc sfâşietor şi-ţi cer insistent ceva de băut.",life-death,1,1,1,1,train
3094,10,"Dacă nu eşti atent, poţi cădea în multe astfel de capcane, a mai declarat <PERSON>.",life-death,0,0,0,0,train
3095,11,"Pentru prima oară în istorie, RATB a înregistrat profit, spun autorităţile locale.",life-death,1,1,1,1,train
3096,11,"Potrivit conducerii, veniturile obţinute luna aceasta ar fi unele considerabile, care vor permite regiei să renunţe foarte curând la subvenţiile de la stat.",life-death,0,0,1,0,train
3097,326,Secretul?,it-stiinta,0,0,0,0,train
3098,11,"De câteva săptămâni, la ghişeele de bilete se vând şi cârlige pentru nas, o găselniţă care a adus milioane de euro în conturile instituţiei.",life-death,1,1,0,1,train
3099,11,"Nici biletele vechi, nici cartelele reîncărcabile nu au fost o soluţie pentru rentabilizare, spune <PERSON>, frenologul RATB.",life-death,0,0,1,0,train
3100,11,Pur şi simplu nu se vindeau.,life-death,0,0,0,0,train
3101,11,"Acum, de când ghişeele noastre oferă cârlige şi dopuri pentru nas, nici măcar cel mai tenace <PERSON> nu poate rezista tentaţiei şi îşi cumpără chiar şi mai multe seturi, să aibă de rezervă.",life-death,1,1,1,1,train
3102,11,"La aerul coroziv din autobuzele noastre, un cârlig de nas ţine maxim câteva staţii.",life-death,1,0,1,1,train
3103,11,"Chiar şi oraşe renumite pentru eficienţa transportului în comun, precum <GPE> sau <GPE>, s-au declarat dornice să tragă învăţături de pe urma miracolului românesc.",life-death,1,1,1,1,train
3104,11,"Dorim să importăm din ţara voastră specialişti în a puţi în autobuz, ca să adoptăm şi noi pe viitor sistemul de autofinanţare bazat pe cârlige de nas, a declarat un înalt oficial japonez.",life-death,1,1,1,1,train
3105,12,Celebrele tăbliţe de la Tărtăria ar putea conţine cea dintâi mărturie a băutului pe datorie din istoria omenirii!,life-death,0,1,1,1,test
3106,12,"Cel puţin aşa susţin <PERSON> unei universităţi din cartierul bucureştean <GPE>, care au analizat timp de mai mulţi ani inscripţiile misterioase, comparându-le cu caieţelele contemporane în care <PERSON> ţin evidenţa datornicilor.",life-death,0,1,1,1,test
3107,12,"Pe măsură ce <PERSON> din Neolitic deschideau cârciumi în peşterile de pe teritoriul de azi al <GPE>, contabilitatea devenea din ce în ce mai complicată, explică unul dintre <PERSON>.",life-death,0,0,1,0,test
3108,12,"Nu a durat mult până când <PERSON> şi-au dat seama că pot să-i treacă la tăbliţă pe <PERSON> care nu-şi puteau achita nota de plată, la rândul ei scrijelită pe o plăcuţă de lut.",life-death,0,1,1,1,test
3109,12,"Astfel s-a născut scrierea, strâns legată şi astăzi de consumul de alcool, mai ales în mediul rural.",life-death,1,0,0,0,test
3110,12,"Ce-i drept, adaugă <PERSON>, să bei pe datorie în vremurile acelea era un gest destul de riscant.",life-death,0,0,1,0,test
3111,12,"Dacă încercai să-l înşeli pe <PERSON>, acesta nu ezita să asmută pe tine ursul de peşteră, sau să-ţi dea cu tăbliţa în cap.",life-death,1,0,1,1,test
3112,12,"Cu toate astea, obiceiul a supravieţuit şi s-a perpetuat la daci, care se bucurau atunci când unul dintre ei murea, fiindcă nu trebuia să-şi mai plătească obligaţia la birt.",life-death,1,1,1,1,test
3113,725,"Descoperire arheologica incredibila in <GPE>, chiar la ieşirea din curtea Primei Şcoli Româneşti.",life-death,0,0,0,0,train
3114,13,Nişte <PERSON> care lucrau la schimbat bordurile au descoperit o serie de vestigii arhitectonice datând din secolul XV.,life-death,0,0,0,0,test
3115,13,"Este vorba de primul chioşc de ţigări la bucată din <GPE>, inaugurat de un <PERSON> din solda lui <PERSON>, domnul <GPE>, a declarat, entuziasmat, <PERSON> şcolii româneşti.",life-death,1,1,1,1,test
3116,13,"Primul indiciu care a dus la această epocală descoperire a fost importanta cantitate de chiştoace de ţigară călcate, aproape patru tone.",life-death,0,1,1,1,test
3117,13,"E posibil, dar nu ştim sigur, ca la acest chioşc să se fi vândut şi alte produse, cum ar fi băuturi răcoritoare gen apă fără malarie sau bere, cozonac felii la pungă, zahăr ars pe băţ şi vin, a explicat <PERSON>.",life-death,1,1,1,1,test
3118,13,"Descoperirea chioşcului de ţigări explică astfel de ce foarte multe documente din epocă au dispărut din arhive, abecedarele, ziarele, povestirile cu vampiri sau amenzile fiind folosite de <PERSON> şcolii pentru a înfăşura tutunul cu ele.",life-death,1,1,1,1,test
3119,13,"Cea mai bună foiţă de ţigară e aia de ceaslov bisericesc, a declarat, în 1868, un cunoscut <PERSON> moldovean care a dorit să nu-i fie dat numele.",life-death,0,0,1,0,test
3120,14,Panică printre <PERSON> de vapoare Titanic!,life-death,0,0,0,0,train
3121,14,"După Renault, Toyota sau BMW, a venit rândul <PERSON> celebrului vapor să anunţe că toate exemplarele Titanic sunt rechemate în service, pentru a se verifica dacă întâmpină probleme la sistemul de impact cu un iceberg.",life-death,1,1,1,1,train
3122,14,Există semne că modelul de Titanic lansat în 1912 nu s-ar descurca foarte bine dacă se izbeşte frontal cu un iceberg.,life-death,0,1,0,0,train
3123,94,"Nu ştim încă exact despre ce e vorba, nu ne putem lua după filmele care s-au făcut pe seama <PERSON>, dar vrem să ne asigurăm că acesta nu pune viaţa <PERSON> săi în pericol, au anunţat <PERSON> celebrului vapor.",it-stiinta,0,0,1,0,test
3124,14,"Vestea a căzut ca un trăsnet peste <PERSON> de Titanic, respectiv unu.",life-death,0,0,0,0,train
3125,14,"Titanicul nici măcar nu l-am cumpărat eu, l-am moştenit de la stră-stră-străbunicul meu.",life-death,0,0,0,0,train
3126,14,"Ca să nu mai zic că e undeva pe fundul oceanului, m-ar costa o avere să-l scot la suprafaţă.",life-death,1,0,0,0,train
3127,14,"Mai degrabă l-aş vinde la fier vechi, mai pun nişte bani şi îmi iau unul nou, spune <PERSON>.",life-death,0,0,0,0,train
3128,1363,"Potrivit Poliţiei Dolj, o tentativă de omor deosebit de grav a avut loc la <GPE>, unde un <PERSON> a primit un bumerang de la o <PERSON> necunoscută.",life-death,0,0,0,0,validation
3129,15,"Este vorba de un colet-capcană, pe care <PERSON> <PERSON> l-a primit în cursul săptămânii în faţa uşii.",life-death,0,1,0,0,validation
3130,15,"Din fericire un <PERSON> moldovean, mutat recent din <GPE>, a avut prezenţa de spirit să-l avertizeze că-l paşte o moarte instantanee dacă foloseşte bumerangul, declară <PERSON>, de la secţia Crime Exotice din <GPE>.",life-death,0,1,1,1,validation
3131,15,"Potrivit <PERSON>, la faţa locului s-a deplasat urgent o echipă de <PERSON> care a dezamorsat bumerangul, tăindu-l în 3-4 bucăţi.",life-death,0,1,0,0,validation
3132,15,"<PERSON> susţine că o <PERSON> necunoscută i-a lăsat bumerangul la uşă, prima lui intenţie când l-a văzut fiind să-l ia şi să-l arunce, lucru care i-ar fi pus viaţa în pericol, a mai declarat <PERSON>",life-death,0,1,1,1,validation
3133,16,Ministerul Agriculturii a ţinut să facă o serie de precizări în această dimineaţă în privinţa zvonurilor care circulă în piaţă referitor la faptul că brânza de la <PERSON> este pe sfârşite şi aproape că nu se mai găseşte prin pieţe.,life-death,0,1,0,0,train
3134,1422,"<GPE> are rezerve importante de brânză de la <PERSON>, ne vor ajunge ani buni de acum înainte, se arată într-un comunicat emis de minister.",life-death,1,1,0,1,train
3135,16,Cele mai importante zăcăminte de brânză se află în zona <LOC> - <GPE>.,life-death,0,0,1,0,train
3136,16,E atât de multă brânză acolo încât încă se mai lucrează la exploatarea de suprafaţă.,life-death,0,0,0,0,train
3137,16,"Producem cam trei trenuri de brânză pe zi care este livrată, instantaneu, în toate pieţele bucureştene, a declarat <PERSON>, <PERSON>.",life-death,1,1,1,1,train
3138,1422,"Conform estimărilor oficiale, brânza de la <PERSON> ne-ar putea ajunge încă 174 de ani.",life-death,1,0,1,1,train
3139,16,Cu tehnologia actuală putem scoate cam trei butoaie de brânză dintr-o singură cană de lapte de oaie.,life-death,1,1,1,1,train
3140,16,"Sunt convins că tehnologiile viitorului ne vor permite să extragem mult mai multă brânză din <LOC>, a explicat un <PERSON> autentic din <GPE>.",life-death,0,1,1,1,train
3141,17,"O alertă cu bomba a dus recent la evacuarea unui întreg sat din judeţul <GPE>, anunţă autorităţile locale.",life-death,0,0,0,0,train
3142,17,"Într-un comunicat, <PERSON> au explicat incidentul: <PERSON> s-ar fi refugiat de urgenţă în localitatea vecină după ce ar fi fost alertaţi că bomba de acolo e mai ieftină.",life-death,1,1,1,1,train
3143,17,"A fost o evacuare făcută ca la carte, nimeni nu a fost în pericol, susţine <PERSON>, mareşal în cadrul Poliţiei Rurale din Codăeşti.",life-death,0,0,0,0,train
3144,582,"Cum se procedează în cazul unei alerte cu bomba, femeile şi <PERSON> au avut prioritate.",life-death,0,0,0,0,train
3145,17,"Au ajuns primii în bombă, şi-au ocupat locurile la terasă şi abia apoi au venit bărbaţii.",life-death,1,1,1,1,train
3146,17,"Doar nu suntem un judeţ de barbari, avem şi noi legile noastre.",life-death,0,0,0,0,train
3147,17,"Echipa noastră de <PERSON> a studiat bomba nou deschisă în satul vecin, din pricina căreia tot satul nostru a trebuit evacuat, adaugă <PERSON>, şi a conchis că, într-adevăr, are ‘Săniuţa’ la un preţ mai bun, başca câteva butoaie de vin nedesfăcute dintr-al Doilea Război Mondial.",life-death,1,1,1,1,train
3148,17,Cine ştie ce s-ar fi întâmplat dacă nu ne-am fi mobilizat la timp.,life-death,0,0,0,0,train
3149,17,E belea mare cu bombele astea.,life-death,0,0,0,0,train
3150,94,"Mai exact, Loganurile proaspăt cumpărate nu se defectau, nici măcar după un rodaj de câteva zile.",it-stiinta,0,1,1,1,test
3151,18,"Pentru că problema nu a putut fi identificată, <PERSON> au primit Loganuri noi la schimb, care, spre bucuria lor, s-au stricat cum se cuvine.",life-death,1,1,0,1,train
3152,18,"Cu tristeţe remarc că, pentru prima oară în istorie, Dacia are probleme la sistemul de probleme, respectiv defecţiuni la sistemul de defecţiuni, spune <PERSON>, inginer frenolog.",life-death,1,1,1,1,train
3153,18,Situaţia e cu atât mai gravă cu cât aceste sisteme impecabile erau principalul atu al modelelor noastre.,life-death,0,0,0,0,train
3154,18,<PERSON> nu-şi luau Dacie ca să gonească pe autostradă sau ca să facă economie la benzină - pentru asta există maşini nemţeşti sau japoneze.,life-death,1,1,0,1,train
3155,18,<PERSON> îşi cumpărau Dacie fiindcă le plăcea să stea în cur şi să repare.,life-death,1,1,1,1,train
3156,18,"Eu unul am ales să nu-mi trimit maşina înapoi în service, prefer să-i repar singur sistemul de defecţiuni, a comentat un <PERSON> de Dacie.",life-death,1,0,0,0,train
3157,252,Cât de greu poate să fie?,life-death,0,0,0,0,train
3158,18,"Pentru început, dau în ea cu ranga până începe să zăngăne ceva înăuntru.",life-death,1,0,0,0,train
3159,19,Weekendul şi vremea caldă îi îndeamnă pe mulţi bucureşteni să părăsească oraşul!,life-death,0,0,0,0,test
3160,74,"Majoritatea, potrivit statisticilor, aleg ca destinaţie de vacanţă ambuteiajele de pe <LOC>, de unde legenda spune că, în zilele cu un cer foarte clar, se pot zări în depărtare siluetele <LOC>.",it-stiinta,1,1,1,1,train
3161,19,"Îmi place foarte mult în ambuteiaj, în fiecare weekend mă odihnesc aici, în susurul domol al claxoanelor, se laudă <PERSON>, unul dintre <PERSON> care au petrecut deja o noapte la kilometrul 20 al şoselei.",life-death,1,1,1,1,test
3162,19,"N-am văzut încă munţii, dar m-a sunat un <PERSON> care a ajuns departe, la ieşirea din <GPE>, şi mi-a spus că a întrezărit ceva ce arăta ca o creastă falnică, deşi putea foarte bine să fie un nor.",life-death,1,0,1,1,test
3163,19,"Abia aştept să avanseze toate maşinile astea, poate până duminică trec de <GPE> şi apuc să respir nişte aer curat înainte să mă întorc la serviciu.",life-death,1,1,1,1,test
3164,19,"Pe de altă parte, unii <PERSON> spun că, din pricina curburii Terrei, din ambuteiaj ar fi imposibil să se vadă munţii.",life-death,1,1,1,1,test
3165,19,"În plus, toată lumea ştie că la capătul cozii de maşini e marea.",life-death,0,0,0,0,test
3166,19,"Sau nu am apucat eu încotro trebuia?, se întreabă un <PERSON>.",life-death,0,0,0,0,test
3167,351,"Potrivit unui sondaj efectuat pe un eşantion reprezentativ de rute, foarte mulţi <PERSON> care optează pentru serviciile CFR consideră că trenurile se îndreaptă într-o direcţie greşită, principala cauză fiind corupţia din sistem.",life-death,1,0,0,0,train
3168,20,"Domne, eu m-am urcat odată într-un tren de <GPE>, la cuşetă, şi dimineaţa m-am trezit la <GPE>.",life-death,0,0,0,0,test
3169,20,Am înţeles că cineva ar fi dat şpagă şi s-a modificat ruta.,life-death,1,0,0,0,test
3170,1681,"Nu am fost foarte supărat, pentru că am profitat şi mi-am cumpărat nişte ţigări netimbrate de la un <PERSON> ucrainean.",life-death,1,0,0,0,train
3171,20,"Dar, totuşi, nu e în regulă din partea CFR-ului, declară <PERSON>.",life-death,0,0,0,0,test
3172,20,Românii sunt de părere că trenurile ar circula mult mai bine dacă ar fi conduse de o <PERSON> capabilă şi ar prefera un tren condus de un mecanic autoritar.,life-death,0,0,0,0,test
3173,20,"Mai bine un mecanic care să ştie ce face şi să fie lăsat în pace să facă ceva, chiar dacă e autoritar şi, de exemplu, dă jos din tren <PERSON> care deranjează, precum ţiganii sau <PERSON>, susţine <PERSON> participant la sondaj.",life-death,1,0,1,1,test
3174,20,"Cei mai nemulţumiţi de serviciile CFR sunt <PERSON>, aceştia neînţelegând de ce un tren Bucureşti-Caracal trebuie să treacă pe la <GPE>, însă nu exclud posibilitatea ca trenurile să o ia pe A1.",life-death,1,0,1,1,test
3175,21,"Asociaţia Taximetriştilor din <GPE> a adoptat o rezoluţie prin care solicită ca provincialii sosiţi în capitală să poarte un semn distinctiv, pentru a-i putea ţepui mai uşor.",life-death,1,1,1,1,train
3176,21,"În prezent este din ce în ce mai dificil să identificăm provincialii, mai ales pe fondul stabilirii atâtor provinciali în <GPE>, în mare parte din <GPE>.",life-death,1,0,0,0,train
