index,news_id,sentence,domain,label_0,label_1,label_2,label,split
1757,224,început lua măsură siguranță instrui <PERSON> merge tiptil preajmă reactor declara <PERSON> centrală nuclear ,it-stiinta,0,0,1,0,test
1758,224,caz putea opri reactor  putea beneficia energie electric gratuit însemna taxă acciză creștere preț curent plăti,it-stiinta,1,0,1,1,test
1759,224,<PERSON> estima reactor număr rezista fisura cazan începe pierdere,it-stiinta,0,0,1,0,test
1760,224,costa ține deschide închidem,it-stiinta,1,1,1,1,test
1761,224,putea închidem lăsa om loc muncă,it-stiinta,1,0,0,0,test
1762,225,aplicație eșec logo,it-stiinta,0,0,0,0,train
1763,225,vorbă familie   strica instagram weekend,it-stiinta,1,1,0,1,train
1764,225,disperare putea trebui chema instalator specializat piesă  dura,it-stiinta,0,0,1,0,train
1765,225,familie colte risca rata concediu august pune  poză filtru <PERSON> trecut pocăiție,it-stiinta,1,1,0,1,train
1766,225,filtru munci destul,it-stiinta,0,0,0,0,train
1767,225,<PERSON> modificat luminozitate scăzut adăuga mister familie,it-stiinta,1,0,0,0,train
1768,225,<PERSON> părea deștep lumină seamă îndoctrinat religie explica <PERSON> trist,it-stiinta,1,1,1,1,train
1769,225,vacanță uita poz pune familie critica comentariu  uit rapiță,it-stiinta,1,0,1,1,train
1770,225,fraier poza contre-jour <PERSON>,it-stiinta,0,0,0,0,train
1771,225,folosi filtru ține <PERSON> umeri verticalitate compoziție comenta <PERSON> trist neavenit filtru instagram,it-stiinta,1,1,0,1,train
1772,226,stupoare întru firmă  <PERSON> descoperi <PERSON> project manager proiect important veni deloc muncă mima prezență ,it-stiinta,1,0,1,1,train
1773,226,<PERSON> profita conexiune internet birou acasă vorbi <PERSON> birou,it-stiinta,0,1,0,0,train
1774,226,obicei intra birou părea vorbi încontinuu ține ședință ridica ton indicație,it-stiinta,0,0,1,0,train
1775,226,ăstui plăcea muncă vrea întrerupe,it-stiinta,1,0,0,0,train
1776,226,săptămână seamă birou veni tort surpriză găsi înăuntru calculator spune <PERSON>,it-stiinta,1,0,0,0,train
1777,226,<PERSON> <PERSON> folosi metodă spune profita <PERSON> conexiune internet firmă,it-stiinta,0,0,0,0,train
1778,226,trage internet fibră optic vodafon vedea linie sigur cade rost birou,it-stiinta,1,0,0,0,train
1779,226,vorbi skype ședință important hotărâ comanda mâncare prânz,it-stiinta,0,0,1,0,train
1780,227,curent temut flagel secol putea sfârșit învins,it-stiinta,0,1,0,0,test
1781,227,institut chirurgie avansat romic mavrocordat  anunța recent efectuare succes prim transplant șal lume,it-stiinta,1,1,1,1,test
1782,227,proaspăt ieși bloc operator <PERSON> povesti intervenție deosebit complex <PERSON> stabil corp părea accepta șală,it-stiinta,0,0,0,0,test
1783,227, zonă inervat iriga sânge trebui miști repede ales sală operație curent,it-stiinta,1,1,1,1,test
1784,227,distruge șal transplantat,it-stiinta,1,1,0,1,test
1785,227,moment istoric transplant șală <PERSON>,it-stiinta,1,0,0,0,test
1786,227,transplanta șal porc șal sintetic rată rejecție explica <PERSON>,it-stiinta,1,0,0,0,test
1787,227,<PERSON> <PERSON>  pierde uz șalelor sta minut deschis întru zonă risc curent,it-stiinta,1,1,1,1,test
1788,227,crede vedea vreodată vioi,it-stiinta,0,0,0,0,test
1789,227,<PERSON> șal,it-stiinta,0,0,0,0,test
1790,227,putea merge autobuz declara cumătru,it-stiinta,0,0,0,0,test
1791,228,  victimă ,it-stiinta,0,0,0,0,test
1792,228,<PERSON> supune operație extrem dificil spital floreasca echipă <PERSON> încerca scoate melodie cristalin auzi greșeală urmă săptămână,it-stiinta,1,1,1,1,test
1793,74,urmă <PERSON> <PERSON> povesti viață medical dramă trece <PERSON> prinde refren tâmpit ajunge fredona somn,it-stiinta,1,0,1,1,train
1794,228,opri spera trece minut începe lălăia cristaliiinăăă,it-stiinta,1,1,0,1,test
1795,228,încerca tratament naturist sunet pădure susur cascadă montan aminti melodie sinistr,it-stiinta,1,1,1,1,test
1796,228,<PERSON> sugera pune piesă radio lipi <PERSON>,it-stiinta,1,1,1,1,test
1797,228,ajunge cuțit,it-stiinta,0,0,0,0,test
1798,228,frică <PERSON> sper <PERSON> reuși scoate,it-stiinta,0,0,0,0,test
1799,228,groază imagineza sta craniu desfăcut viață atârna <PERSON> desprinde mizerie siropos creier clește notă notă izbucni lacrimă <PERSON> <PERSON>,it-stiinta,1,1,1,1,test
1800,228,operație reuși <PERSON> supune săptămână viitor intervenție,it-stiinta,0,0,0,0,test
1801,228,trebui scoate videoclip,it-stiinta,1,0,0,0,test
1802,228,aminti melodie muncă confirma <PERSON> avertiza piesă deosebit contagios recomanda evitare internet stingere principal focar,it-stiinta,1,1,1,1,test
1803,144,times roman mic ecran duminică 19:00,it-stiinta,0,0,0,0,test
1804,229,gata batjocură,it-stiinta,0,0,0,0,train
1805,229,țară petrece lucru strigător referi politică corupție,it-stiinta,1,0,0,0,train
1806,229,problemă începe lucru fundamental român precum servire mic,it-stiinta,1,1,1,1,train
1807,3,păcat uita tradiție accepta inerție mic farfurie fund lemn servire impropriu carton normal,cronica-de-film,1,1,0,1,train
1808,229,aromă mic tipic românesc formulă complex unic albastr voroneț,it-stiinta,0,0,1,0,train
1809,229,notă dominant carne friptă usturoi rest prăjeală grătar mic comple nuanță final carton umezi grăsime,it-stiinta,1,1,1,1,train
1810,229,carton <PERSON> deschide prinde arom lipsi mânca mic farfurie explica <PERSON> mic,it-stiinta,1,1,1,1,train
1811,229,conta enorm ambianță mâncat micilor experiență participa absolut simț,it-stiinta,1,0,1,1,train
1812,229,consuma picior masă înalt bere rece,it-stiinta,0,1,0,0,train
1813,229,deget simte zemosul muștar fermitate scobitorii înfip nas desfata vulcan arom urla creier ,it-stiinta,1,1,1,1,train
1814,229,ochi trebui vedea mic carton culoare trebui contrasta puternic carton,it-stiinta,1,0,0,0,train
1815,229,limbă plescăi singur mănânci carton,it-stiinta,1,0,0,0,train
1816,229,farfurie tăia,it-stiinta,0,0,0,0,train
1817,229,furculiță înfiptă,it-stiinta,0,0,0,0,train
1818,229,crimă mic spune <PERSON>,it-stiinta,1,0,0,0,train
1819,230,semnal alarmă trage organizație mondial sănătate,it-stiinta,0,0,0,0,train
1820,230,ultim începe manifesta anomalie <PERSON> trecut efectiv crește burtă bere,it-stiinta,1,1,1,1,train
1821,230,spune situație îngrijorătoar <PERSON> importanță problemă măsură remediere,it-stiinta,0,0,0,0,train
1822,230,dezvoltare armonios corp masculin presupune obligatoriu burtă bere recomandabil devreme spune <PERSON>,it-stiinta,1,1,1,1,train
1823,230,absență burții bere malformație extrem deranjant punct vedere estetic,it-stiinta,1,0,1,1,train
1824,230,practic <PERSON> crește deloc sân,it-stiinta,0,0,0,0,train
1825,230,burtă bere,it-stiinta,1,1,1,1,train
1826,230,<PERSON> spune prim rezolvare malformație eliminare curent nociv corp masculin,it-stiinta,0,0,0,0,train
1827,230,tâmpeniu precum veganism fitness renunțare alcool similar trebui interzis spune <PERSON>,it-stiinta,1,0,1,1,train
1828,74,<PERSON> trecut trebui obliga ieși săptămână bere <PERSON> putea pleca repede bere băute,it-stiinta,1,0,1,1,train
1829,230,<PERSON> trebui rămâne <PERSON> transforma femeie,it-stiinta,0,0,0,0,train
1830,231,aprinde lumină oraș beculeț decorativ,it-stiinta,0,0,0,0,train
1831,231,lumină milioană calculator telefoan deschis zori dimineții milioană român năvăli emag cumpăra produs afla promoție black friday,it-stiinta,0,1,1,1,train
1832,231,fain crăciun cumpăra lucru dori preț mic declara român privind ochi <PERSON> tabletă conecta internet cumpăra produs,it-stiinta,1,1,1,1,train
1833,231,îndoială sărbătoare legislație special,it-stiinta,0,0,0,0,train
1834,231,serie propunere sens exemplu intersecție nesemaforizat prioritate <PERSON> marțe black friday organiza model împământeni revelion ospătar,it-stiinta,1,1,1,1,train
1835,231,dimineață,it-stiinta,0,0,0,0,train
1836,232,clipă ales inimă drag,it-stiinta,0,0,0,0,train
1837,232,promite <PERSON> proiect laser lume instalație principal,it-stiinta,0,0,0,0,train
1838,232,incintă organiza nuntă funcțiune laser experimental funcționa stroboscop ring dans incintă,it-stiinta,1,1,1,1,train
1839,232,capacitate <PERSON> aranja masă modalitate,it-stiinta,0,0,0,0,train
1840,232,putea oferi separeu <PERSON> <PERSON> <PERSON> apropiat incintă reactor arcadă balon umplu argon,it-stiinta,1,1,1,1,train
1841,232,instalație audio ajunge gigawat <PERSON> plutoniu acasă spune <PERSON> <PERSON> român,it-stiinta,1,1,1,1,train
1842,232,<PERSON>  spune nevoi organiza nuntă primi fond cercetare aduna ban comision bacșiș <PERSON> nunțe,it-stiinta,1,1,1,1,train
1843,232,ocupa catering pune funcțiune robot înveli sarmală aperitiv servi ridichi hidroponic cresce android inteligent programa ține <PERSON> veni,it-stiinta,1,1,1,1,train
1844,232,căsători  spune nuntă reuși friptură servi precis ceas atomic instituție <PERSON> prietenos dansa <PERSON> singur,it-stiinta,1,0,1,1,train
1845,233,problemă femeisc tulbura <PERSON> lume întreg,it-stiinta,0,1,0,0,train
1846,233,incapabil găsi obiect propriu geantă <PERSON> capacitate observa amprent lăsa geam șosetă aruncat încălțăminte lăsa ușă <PERSON>,it-stiinta,1,1,0,1,train
1847,233,<PERSON> spune <PERSON> simț optu simț ști <PERSON> haină colorat alb tură spălare îndeamna scandal,it-stiinta,1,1,1,1,train
1848,233,studiu arăta sindrom formă <PERSON> ușor recunoaște frază cheie haină cura murdar,it-stiinta,1,1,1,1,train
1849,233,lăsa înșira,it-stiinta,0,1,0,0,train
1850,233,creza <PERSON>,it-stiinta,0,1,0,0,train
1851,233,recomanda frază părăsi imediat incintă refugia urgent întru cârciumă,it-stiinta,0,0,1,0,train
1852,233,fabulos,it-stiinta,0,0,0,0,train
1853,233,<PERSON> caute mașină parcare ști întru microsecundă <PERSON> trece scamă ridica,it-stiinta,1,1,1,1,train
1854,233,cameră spune <PERSON>,it-stiinta,0,0,0,0,train
1855,233,scuza trebui gunoi veni colegă laborator vedea omorî declara <PERSON>,it-stiinta,1,1,1,1,train
1856,234,aporiile sofișt  simplu preocupare <PERSON> mic dilemă adus recent discuție <PERSON> supermarket bucureștean,it-stiinta,1,0,1,1,train
1857,234,<PERSON> întreba dreptate dealtfel trebui proceda <PERSON> cumpăra pungă supermarket prezenta casă,it-stiinta,0,0,1,0,train
1858,234,întreba dori pungă întrebare spune porecli <PERSON> ,it-stiinta,1,0,1,1,train
1859,234,regulament trebui întreb <PERSON> indiferent cumpăra pungă,it-stiinta,0,1,0,0,train
1860,234,parte <PERSON> cumpăra pungă,it-stiinta,0,0,0,0,train
1861,234,întrebare părea redundant regulament necesar,it-stiinta,0,0,0,0,train
1862,234,ciudat paradox,it-stiinta,0,0,0,0,train
1863,234,într-adevăr greu rezolva dilemă recunoaște <PERSON>,it-stiinta,0,0,1,0,train
1864,234,dom’le complica situație spune,it-stiinta,0,0,0,0,train
1865,234,desigur putea tenta spune <PERSON> pungă caz întreba,it-stiinta,0,0,0,0,train
1866,234,<PERSON> vrea pungă păstra intact pungă cumpăra,it-stiinta,0,0,1,0,train
1867,234,aporie regulă,it-stiinta,0,0,0,0,train
1868,234,aristotel trăi muncă rezolva,it-stiinta,0,0,1,0,train
1869,235,asigura terminare studiu <PERSON> român șansă găsi muncă   minister educație decide an viitor limbă predare liceu schimba,it-stiinta,1,1,0,1,train
1870,235,limbă român deveni limbă străin opțional,it-stiinta,1,0,1,1,train
1871,235,gândi rând tineret,it-stiinta,0,0,0,0,train
1872,235,ultim auzi caz <PERSON> găsi lucru afară întoarce țară,it-stiinta,0,1,0,0,train
1873,235,întru județ parte creștere populație îngrijorător,it-stiinta,1,1,0,1,train
1874,235,realiza <PERSON> suficient pregăti decide ajuta declara sursă minister,it-stiinta,0,0,0,0,train
1875,235,părea reformă opri,it-stiinta,0,0,0,0,train
1876,235,lice  dascăl preda istorie    ,it-stiinta,1,0,0,0,train
1877,235,lume ști aplica cetățenie trebui cunoaște istorie țară respectiv,it-stiinta,1,0,0,0,train
1878,235,pregăti <PERSON> examen declara <PERSON> ,it-stiinta,0,0,0,0,train
1879,236,reușit tehnologic ,it-stiinta,0,0,0,0,test
1880,39,spune învață iată băutură <PERSON> vasluian rămâne inventare procedeu obținere țuică miere,it-stiinta,1,1,1,1,train
1881,236,<PERSON> amesteca nectar drojdie observa fund stup aduna țuică,it-stiinta,1,0,1,1,test
1882,236,monta despărți stup,it-stiinta,1,0,0,0,test
1883,236,stup scoate cep miere curs țuică curat grad,it-stiinta,1,1,1,1,test
1884,236,ruga <PERSON> arăta băut,it-stiinta,1,0,0,0,test
1885,236,țuica tare trage stup grad,it-stiinta,1,1,1,1,test
1886,236,spirt trebui filtra pâine obișnui <PERSON> povesti <PERSON> vasluian învăța albină produce alcool,it-stiinta,1,1,0,1,test
1887,236,exista mic problemă,it-stiinta,0,0,0,0,test
1888,236,albină prosti trece stil viață ,it-stiinta,1,1,0,1,test
1889,236,începe țuică violent viespe african începe ieși noaptea stup sta cârciumi ataca <PERSON> încerca degeaba apăra topoar albină mic,it-stiinta,1,1,1,1,test
1890,91,scăpa,it-stiinta,0,0,0,0,train
1891,237,temperatură atinge 12-14 grad inmh decreta resincronizare calendaristic trece direct martie însemna scăpă total mizerie numit valentine’s martie,it-stiinta,1,1,1,1,train
1892,237,lucru premieră țară,it-stiinta,0,0,0,0,train
1893,237,1919 românia trece direct aprilie aprilie motiv,it-stiinta,1,0,0,0,train
1894,237,cald trece calendar gregorian explica <PERSON>,it-stiinta,0,1,1,1,train
1895,237,avantaj fapt martie direct vineri săptămână weekend pica devreme bărbat delecta binemeritat bere,it-stiinta,1,1,1,1,train
1896,237,sursă ciudat lume <PERSON> spune putea juca pregăti protest reformă calendaristic,it-stiinta,1,0,0,0,train
1897,237,ști <PERSON> rău opune,it-stiinta,0,0,0,0,train
1898,237,<PERSON> bucura veni primăvară repede întreba ,it-stiinta,0,0,0,0,train
1899,237,caz zvon adeveri femeie referendum schimbare probabil scrutin  bărbat prezență 100%,it-stiinta,1,1,0,1,train
1900,238,sită primărie bucurești apărea instrucțiune instalare magneț contor autoritate decide ajuta bucureșten reduce factură utilitate <PERSON> ban taxă impozit,it-stiinta,1,1,1,1,train
1901,238,idee aparține <PERSON> <PERSON> proiect,it-stiinta,0,0,0,0,train
1902,238,constata ochi teorie funcționa,it-stiinta,0,0,0,0,train
1903,238,merge <PERSON> magneți într-adevăr consum aproape,it-stiinta,1,0,1,1,train
1904,238,miraculos,it-stiinta,0,0,0,0,train
1905,238,moment magnet contor curent opri înăuntru becure porni frigider merge spune <PERSON>,it-stiinta,1,0,0,0,train
1906,238,schimba legislație aspri pedepsi magneți contor român creativ stare rupe sigiliu scoate magneți instala veni persoană contor spune <PERSON>,it-stiinta,1,1,1,1,train
1907,239,minut ultim ministru declarație temă declarație întru depozit gresie părăsi  fulger globular lumină,it-stiinta,0,1,0,0,train
1908,239,fulger stinge lumină apariție robot viitor anunța mesaj extrem important omenire,it-stiinta,0,0,1,0,train
1909,239,detaliu afecta continuum spațiu-timp,it-stiinta,0,0,0,0,train
1910,239,trimite viitor <PERSON> rebeliune <PERSON> reprograma robot birocratic robot luptă,it-stiinta,1,1,0,1,train
1911,239,trebui protejez <PERSON> domn <PERSON> <PERSON> convinge depune declarație repede indiferent <PERSON>,it-stiinta,1,0,1,1,train
1912,239,apocalipsă apropia declara robot t-800-ro,it-stiinta,0,0,0,0,train
1913,239,viitor apropiat sistem electronic anaf deveni conștient prelua ghișeul.ro control întreg țară,it-stiinta,1,1,0,1,train
1914,239,omenire ataca hărțui constant declarație impozit grup <PERSON> ascunși gropi gunoi cimitir mașină opune rezistență,it-stiinta,1,1,1,1,train
1915,240,nesimțire român atinge nivel,it-stiinta,1,0,0,0,train
1916,240,<PERSON> raporta gunoai arunca român ajunge lac acumulare hidrocentrală duhoare propaga bec priză produce miros groaznic locuință,it-stiinta,1,0,1,1,train
1917,240,<PERSON> spune descoperi lege fizic curent electric spune miros casă român nesimțit direct proporțional cantitate gunoi arunca munte râ lac gropi gunoă ilegal câmp,it-stiinta,1,1,1,1,train
1918,240,identifica memorie jeg gunoi aruncat recunoaște <PERSON> întoarce formă curent electric împuțit împut casă,it-stiinta,1,1,1,1,train
1919,240,locuință bec emite lumină căldură miros spune <PERSON>,it-stiinta,1,1,1,1,train
1920,241,sărbătoră past apropia pas repezi român <PERSON> ști începe pregătire,it-stiinta,0,0,0,0,validation
1921,241,demonstra gest drastic <PERSON> român pregătire pascal nivel apela <PERSON> înlocui stomac uman porc putea îngurgita preparat tradițional masă past,it-stiinta,1,1,1,1,validation
1922,241,lua decizie paște trece stomac vechi perfora cauză cantitate neomenesc mâncare băga,it-stiinta,1,1,1,1,validation
1923,241,mănânca neomeni stomac neomeni porc spune <PERSON> fericit prinde ofertă,it-stiinta,1,1,1,1,validation
1924,241,capacitate suta minut însemna mânca mâncare masă mânca obicei declara <PERSON>,it-stiinta,1,1,1,1,validation
1925,241,înlocuire stomac singur modificare anatomic <PERSON>,it-stiinta,0,1,0,0,validation
1926,241,operație lungire braț lumină preot noapte înviere capetele mulțime declara,it-stiinta,1,0,1,1,validation
1927,242,părea început funcție explozie telefon  putea dovedi urmă succes,it-stiinta,0,1,0,0,train
1928,242,revelion lună jumătate distanță <PERSON> căuta metodă original sparge timpan vecin speria câine cartier celebr dispozitiv putea oferi căuta,it-stiinta,1,1,1,1,train
1929,242,an trecut rezuma petardă pocnitor banal an adevărat spectaculos,it-stiinta,0,0,0,0,train
1930,242,cumpăra telefoan  mărime bubui noaptea,it-stiinta,1,1,1,1,train
1931,242,impresiona <PERSON> vedea spectacol extraordinar lumină sunet pregăti spune <PERSON> bucureștean extrem fericit,it-stiinta,0,0,0,0,train
1932,242,vedea succes telefon  direcție cunoscut companie anunț menit bucura <PERSON> revelion,it-stiinta,0,0,0,0,train
1933,242,lansa linie special telefoan exploziv special noaptea explozie culoare multiplu sunet realist artificiu,it-stiinta,1,1,0,1,train
1934,242,spectacol declara sursă interior companie,it-stiinta,0,0,0,0,train
1935,243,reușită epocal întru clinică românesc,it-stiinta,0,0,0,0,train
1936,243,urmă apel urgență <PERSON> exasperat decide descarcerare exista risc sparge ecran trimite medlifă,it-stiinta,0,0,1,0,train
1937,243,operație incredibil dificil <PERSON> deschige  hiperactiv,it-stiinta,1,0,1,1,train
1938,243,decide anestezie porni bruia semnal,it-stiinta,0,1,0,0,train
1939,243,<PERSON> începe dilat pupilă lumină stimul,it-stiinta,0,0,0,0,train
1940,243,tehnică medical medlifă incredibil evoluat operație dificil,it-stiinta,0,0,0,0,train
1941,243,<PERSON> trotinetă ține smoothie,it-stiinta,0,0,0,0,train
1942,243,anestezie parțial suficient <PERSON> sufla telefon doară,it-stiinta,1,1,0,1,train
1943,243,echipă <PERSON> folosi braț robotic smulge device forceps înveli tifon zgâria ecran scoate robot priză începe juca telefon,it-stiinta,1,1,1,1,train
1944,243,recuperare complet mână gips lipi poză ecran telefon,it-stiinta,1,1,0,1,train
1945,243,<PERSON> ști crede update declara <PERSON>,it-stiinta,0,0,0,0,train
1946,244,vis,it-stiinta,0,0,0,0,train
1947,244,găuri găuri vreodată,it-stiinta,0,0,0,0,train
1948,244,pasionat zbor copilărie <PERSON> <PERSON>   învinge teamă necunoscut dota bormașină elic anvergur metru,it-stiinta,1,0,1,1,train
1949,244,rezultat măsură prezent <PERSON> depăși orbită pluto traversa nor oort limită exterior sistem solar,it-stiinta,0,1,1,1,train
1950,244,monta dulăpior suspendat simplu găuream plăcere gândi bormașină vârf elic,it-stiinta,0,0,0,0,train
1951,244,<PERSON> <PERSON> explorator temerar considera nerealizabil declara <PERSON> nasă,it-stiinta,0,0,0,0,train
1952,244,agenție spațial american comunica frecvent <PERSON> trimite acasă poză telefon loc precum   bază secret <PERSON> planetă întunecat nibiru,it-stiinta,1,1,1,1,train
1953,245,moment istoric planetă pământ,it-stiinta,0,0,0,0,train
1954,245,insitut seti  recepționa mesaj veni  civilizație extraterestr,it-stiinta,0,0,0,0,train
1955,245,mesaj simplu <PERSON> scrie caps lock limbă pământ,it-stiinta,1,1,1,1,train
1956,245,mesaj continua detalii pedepsele <PERSON> urma primi trimite <PERSON> sirian spațiu,it-stiinta,1,0,1,1,train
1957,245,extratereștri începe ridica gard intergalactic separa  începe controla navă spațial tranzita sistem solar,it-stiinta,1,0,1,1,train
1958,245,putea vorbi galaxie liber,it-stiinta,0,0,0,0,train
1959,245,odios,it-stiinta,0,0,0,0,train
1960,245,extratereștri impune cotă <PERSON> cometă spune <PERSON> <PERSON> nasă,it-stiinta,1,0,0,0,train
1961,245,<PERSON> atrage atenție omenire arab afgan pakistanez român bulgar spune precis argumenta vorbă decizie politic eventual clarificare situație categorie inferior <PERSON> urma întru termen neprecizat,it-stiinta,1,1,1,1,train
1962,246,credeaa telefon buzunar smart,it-stiinta,0,0,0,0,train
1963,246,<PERSON> adevărat smartphone apărea piață,it-stiinta,0,0,0,0,train
1964,246,companie  lansa dimineață telefon adevărat inteligent seamă vrea jenant împiedica util,it-stiinta,1,1,1,1,train
1965,246,părea dispozitiv simplu funcție indispensabil secol spune <PERSON>,it-stiinta,0,0,0,0,train
1966,246,sistem operare telefon include algoritm complex detectare urare an grad penibilitate evalua secundă ajutor rețelelor neuronal,it-stiinta,1,1,0,1,train
1967,246,vrea trimi ridicol stinge singur gândi,it-stiinta,0,1,0,0,train
1968,246,cadru demonstrație practic <PERSON> invita scenă compune urare sărbătoare smartphone românesc,it-stiinta,1,1,0,1,train
1969,246,începe scriue an telefon bloca începe vibra,it-stiinta,0,0,1,0,train
1970,246,seamă urma scrie platitudine total,it-stiinta,0,0,0,0,train
1971,246,loc -urilor banal <PERSON> invita intră prag revelion daruiestenet.ro putea trimite <PERSON> urare amuzant  categorie disponibil,it-stiinta,1,1,1,1,train
1972,247,lansare  recheamă fabrică smartphone galaxy,it-stiinta,1,0,0,0,test
1973,247,potrivit conducere companie <PERSON> plânge comportament nefiresc telefoanelor refuza exploda porni încărcat folosi juca candy crush,it-stiinta,1,1,1,1,test
1974,247,recunosc early adopter precomandă lună mărturisi dezamăgit <PERSON> <PERSON> telefoanelor corean,it-stiinta,0,0,0,0,test
1975,247, notă jumătate munte,it-stiinta,0,1,0,0,test
1976,247,sparge nuci vorbi stat internet,it-stiinta,0,1,0,0,test
1977,247,măsură <PERSON> începe semnala problemă vânzare  scădea drastic ales piață  spune <PERSON> spera model aduce încasare record,it-stiinta,0,0,0,0,test
1978,247,stoc centură veste locaș special telefon spune <PERSON> ,it-stiinta,1,1,1,1,test
1979,247,potrivit reprezentant  <PERSON> returna dispozitiv primi soluționare problemă tehnic,it-stiinta,0,0,0,0,test
1980,247,garanta vrea deschide colet echipament protecție transmite <PERSON> marketing,it-stiinta,1,0,0,0,test
1981,248,cunoscut candy crush trebui sparga bomboană succes piață  <PERSON> hotărî dezvolta variantă local,it-stiinta,1,0,0,0,validation
1982,248,dezvoltator refuza dezvălui amănunt sursă neoficial lansa eter detaliu producție floare crush bostan crush aseamăna predecesor celebru juca offline bordură folosi bomboană sorginte agricol,it-stiinta,0,1,1,1,validation
1983,248,multiplayer,it-stiinta,0,0,0,0,validation
1984,248,vrea înscrie trend joc augmented reality crocant delicios,it-stiinta,0,0,0,0,validation
1985,248,român testa variantă beta spune trebui introduce sare adăuga om interior,it-stiinta,0,0,0,0,validation
1986,248,invitație  agasant înlocui invitație carne os parte distribuitor autorizat,it-stiinta,1,1,0,1,validation
1987,248,<PERSON> share-ui piesă crud coapte negru pestriț direct cornet vintage hârtie ziar,it-stiinta,0,1,0,0,validation
1988,249,<PERSON> mezel  începe pune etichetă glutamat produs,it-stiinta,0,0,0,0,train
1989,249,spune glutamat domeniu trecut știință oferi compus chimic toxic oferi <PERSON> plăcere determina cumpăra munci voluntar fabrică mezel,it-stiinta,1,1,1,1,train
1990,249,gusta șunculiță casă glutamat trezi semna contract fabrică obliga munci salariu,it-stiinta,1,1,1,1,train
1991,249,mezel ști spune <PERSON> victimă mezelurilor,it-stiinta,1,0,0,0,train
1992,249,mezel glutamat plăcea amator etnobotanic,it-stiinta,1,0,1,1,train
1993,249,magazin cumpăra mezel compune chimic consuma magazin intra întru transă carne potrivi <PERSON>,it-stiinta,1,1,1,1,train
1994,250,darwin putea bage evoluție,it-stiinta,0,0,0,0,train
1995,250,<PERSON> special agresiv raw-veganii începe sens invers,it-stiinta,0,1,0,0,train
1996,250,renunța carne ingredient miraculos produce inteligență renunța treptat gătit lăsa urmă foc,it-stiinta,0,1,1,1,train
1997,250,vârf lance veganism înepea renunța roată,it-stiinta,0,0,1,0,train
1998,250,merge bicicletă roată făcătură modern,it-stiinta,1,0,0,0,train
1999,140,greși introduce traiu invenție,it-stiinta,0,0,0,0,train
2000,250,trebui trăi natural umbla dezbrăcat trăi peșteră,it-stiinta,1,0,1,1,train
2001,250,vaccinure autist modifica cortex vrea merge roți,it-stiinta,1,0,1,1,train
2002,250,<PERSON> mânca carne lua mașină explica <PERSON> vegan coadă  sămânță chia,it-stiinta,0,1,1,1,train
2003,250,<PERSON> spune vegan aduce magazin hrană așa-zis muri etichetă pătrunjel recunoaște natură mânca plantă otrăvitor,it-stiinta,1,1,1,1,train
2004,250,parte obișnui balonare permanent umfla năut fasole soi,it-stiinta,1,1,1,1,train
2005,251, doborî record  online <PERSON> trece sită sită ajunge articol căuta,it-stiinta,1,1,1,1,train
2006,251,<PERSON> vrea articol legătură dietă chelie purta întru călătorie extraordinar sită -uri stil viață sănătate,it-stiinta,0,0,1,0,train
2007,251,click -uri vedea <PERSON> <PERSON> merge <PERSON> căuta,it-stiinta,0,1,1,1,train
2008,251,oală cafea lua energizant provizie începe povesti <PERSON>,it-stiinta,0,0,1,0,train
2009,251,lung căutare simți afla aproape articol final,it-stiinta,0,0,0,0,train
2010,251,vede întreg articol speranță ajunge,it-stiinta,1,0,0,0,train
2011,251,ușor,it-stiinta,0,0,0,0,train
2012,251,călătorie îngreuna fapt parcurs trebui închide aproape milion banner video melodie autoplay acoperi complet ecran,it-stiinta,1,1,1,1,train
2013,251,final descoperi articol căutat afla fapt copia articol vechi urmă obliga click -uri instala toolbar browser putea,it-stiinta,1,1,1,1,train
2014,252,record neegalat stabili ,it-stiinta,0,0,0,0,train
2015,252,vrea selfie rând lume <PERSON> chinui poza singur,it-stiinta,1,1,0,1,train
2016,252,reuși <PERSON> încercare rezolva rapid situație,it-stiinta,0,1,0,0,train
2017,252,ajunge <PERSON> găsi întinde gresie baie smulse păr plânge,it-stiinta,0,1,0,0,train
2018,252,seamă selfie auzi floare ureche,it-stiinta,0,1,0,0,train
2019,252,cere telefon seamă folosi telecomandă,it-stiinta,0,1,1,1,train
2020,252,inginer profesie seamă aproape imediat cameră spune <PERSON> veni ajutor,it-stiinta,1,0,1,1,train
2021,252,urmă solidaritate <PERSON> salva <PERSON>,it-stiinta,0,0,0,0,train
2022,252,întru final selfie telefon <PERSON> buton trebui linge deget atinge ecran,it-stiinta,1,1,1,1,train
2023,252,ține telefon trage veceu apăsa buton celălalt ascunde ieși poză,it-stiinta,1,1,0,1,train
2024,252,suflet putea ajutor spune <PERSON>,it-stiinta,0,0,0,0,train
2025,253,minister muncă publica recent metodologie normă aplicare privind ultim modificare cod muncă înlesni angajare imediat finalizare facultate,it-stiinta,0,0,0,0,test
2026,253,vorbă derogare temporar răstimp <PERSON> susține lucrare examen licență,it-stiinta,1,0,0,0,test
2027,253,perioadă putea învârti burger schimba ulei cartof supraveghere angajat masterat comunicare știință politic explica <PERSON> job,it-stiinta,1,1,1,1,test
2028,253,<PERSON> primi derogare număra <PERSON> jurnalism comunicare relație public știință politic filosofie literă,it-stiinta,0,1,0,0,test
